,Usia,Gender,Gaji,Jumlah Anak
996,59,L,5-10jt,6
997,27,L,5-10jt,6
998,47,P,5-10jt,2
999,25,L,5-10jt,1
1000,33,P,5-10jt,2
1001,39,L,5-10jt,3
1002,39,P,5-10jt,6
1003,21,L,5-10jt,5
1004,22,P,5-10jt,5
1005,58,L,5-10jt,4
1006,23,L,5-10jt,1
1007,52,L,5-10jt,2
1008,37,L,5-10jt,2
1009,40,L,5-10jt,2
1010,59,P,5-10jt,2
1011,25,P,5-10jt,6
1012,33,P,5-10jt,2
1013,37,P,5-10jt,2
1014,46,L,5-10jt,6
1015,41,P,5-10jt,1
1016,25,L,5-10jt,0
1017,20,L,5-10jt,6
1018,50,L,5-10jt,2
1019,32,P,5-10jt,6
1020,49,L,5-10jt,0
1021,32,L,5-10jt,0
1022,37,L,5-10jt,0
1023,26,L,5-10jt,4
1024,49,P,5-10jt,4
1025,28,L,5-10jt,4
1026,44,P,5-10jt,4
1027,50,L,5-10jt,4
1028,33,L,5-10jt,5
1029,39,P,5-10jt,0
1030,48,L,5-10jt,1
1031,59,L,5-10jt,0
1032,23,L,5-10jt,3
1033,43,P,5-10jt,0
1034,34,P,5-10jt,1
1035,60,L,5-10jt,1
1036,58,L,5-10jt,5
1037,40,P,5-10jt,5
1038,43,P,5-10jt,4
1039,53,P,5-10jt,0
1040,57,L,5-10jt,5
1041,29,P,5-10jt,4
1042,35,P,5-10jt,2
1043,43,P,5-10jt,5
1044,36,L,5-10jt,0
1045,33,L,5-10jt,3
1046,48,L,5-10jt,1
1047,44,P,5-10jt,0
1048,37,P,5-10jt,0
1049,44,P,5-10jt,0
1050,30,P,5-10jt,6
1051,52,P,5-10jt,2
1052,58,P,5-10jt,4
1053,52,L,5-10jt,4
1054,49,P,5-10jt,4
1055,59,P,5-10jt,6
1056,54,P,5-10jt,2
1057,27,L,5-10jt,2
1058,37,L,5-10jt,1
1059,54,P,5-10jt,2
1060,32,P,5-10jt,0
1061,40,P,5-10jt,1
1062,28,P,5-10jt,6
1063,43,P,5-10jt,2
1064,50,P,5-10jt,2
1065,24,L,5-10jt,4
1066,33,L,5-10jt,0
1067,51,L,5-10jt,6
1068,48,L,5-10jt,2
1069,54,P,5-10jt,1
1070,48,L,5-10jt,4
1071,37,L,5-10jt,6
1072,22,P,5-10jt,6
1073,48,P,5-10jt,4
1074,29,L,5-10jt,3
1075,32,L,5-10jt,0
1076,29,P,5-10jt,2
1077,52,L,5-10jt,0
1078,43,L,5-10jt,1
1079,53,L,5-10jt,5
1080,23,L,5-10jt,4
1081,33,L,5-10jt,2
1082,51,L,5-10jt,2
1083,23,P,5-10jt,5
1084,60,L,5-10jt,6
1085,51,L,5-10jt,2
1086,51,P,5-10jt,4
1087,58,P,5-10jt,5
1088,38,P,5-10jt,3
1089,34,P,5-10jt,1
1090,32,P,5-10jt,2
1091,40,L,5-10jt,6
1092,35,L,5-10jt,4
1093,50,P,5-10jt,2
1094,29,P,5-10jt,0
1095,51,L,5-10jt,4
1096,49,L,5-10jt,3
1097,51,P,5-10jt,4
1098,58,P,5-10jt,5
1099,34,L,5-10jt,1
1100,37,P,5-10jt,3
1101,57,L,5-10jt,6
1102,59,L,5-10jt,5
1103,53,P,5-10jt,6
1104,22,P,5-10jt,5
1105,28,L,5-10jt,1
1106,32,P,5-10jt,1
1107,57,P,5-10jt,1
1108,35,P,5-10jt,4
1109,24,P,5-10jt,2
1110,50,L,5-10jt,5
1111,50,L,5-10jt,6
1112,27,L,5-10jt,3
1113,50,L,5-10jt,2
1114,21,L,5-10jt,4
1115,58,L,5-10jt,0
1116,33,P,5-10jt,5
1117,45,L,5-10jt,3
1118,29,L,5-10jt,4
1119,25,P,5-10jt,5
1120,53,L,5-10jt,1
1121,26,L,5-10jt,3
1122,50,L,5-10jt,6
1123,54,P,5-10jt,4
1124,34,P,5-10jt,3
1125,21,L,5-10jt,2
1126,59,L,5-10jt,6
1127,59,P,5-10jt,0
1128,41,L,5-10jt,3
1129,25,L,5-10jt,6
1130,57,P,5-10jt,1
1131,52,P,5-10jt,1
1132,18,L,5-10jt,1
1133,56,L,5-10jt,2
1134,49,L,5-10jt,6
1135,28,P,5-10jt,6
1136,41,P,5-10jt,5
1137,30,P,5-10jt,1
1138,29,P,5-10jt,3
1139,46,L,5-10jt,3
1140,49,P,5-10jt,0
1141,59,L,5-10jt,4
1142,32,L,5-10jt,4
1143,37,P,5-10jt,5
1144,28,P,5-10jt,0
1145,40,L,5-10jt,1
1146,33,P,5-10jt,3
1147,29,L,5-10jt,4
1148,27,L,5-10jt,0
1149,55,P,5-10jt,1
1150,40,P,5-10jt,0
1151,53,L,5-10jt,4
1152,57,L,5-10jt,0
1153,46,P,5-10jt,6
1154,31,P,5-10jt,2
1155,19,L,5-10jt,1
1156,30,L,5-10jt,4
1157,33,P,5-10jt,1
1158,46,L,5-10jt,0
1159,38,P,5-10jt,2
1160,19,L,5-10jt,0
1161,40,L,5-10jt,2
1162,39,L,5-10jt,2
1163,22,L,5-10jt,5
1164,44,L,5-10jt,3
1165,53,L,5-10jt,2
1166,49,P,5-10jt,3
1167,34,L,5-10jt,2
1168,28,L,5-10jt,3
1169,25,P,5-10jt,5
1170,39,P,5-10jt,6
1171,50,P,5-10jt,5
1172,18,P,5-10jt,5
1173,22,L,5-10jt,0
1174,25,P,5-10jt,2
1175,26,P,5-10jt,0
1176,45,L,5-10jt,2
1177,27,L,5-10jt,3
1178,23,L,5-10jt,1
1179,27,L,5-10jt,1
1180,30,L,5-10jt,1
1181,25,P,5-10jt,2
1182,26,L,5-10jt,6
1183,57,P,5-10jt,0
1184,47,L,5-10jt,3
1185,26,L,5-10jt,1
1186,17,P,5-10jt,1
1187,20,P,5-10jt,4
1188,60,P,5-10jt,4
1189,54,L,5-10jt,4
1190,37,L,5-10jt,4
1191,40,L,5-10jt,0
1192,46,P,5-10jt,1
1193,34,P,5-10jt,2
1194,29,L,5-10jt,3
1195,39,P,5-10jt,0
1196,27,L,5-10jt,3
1197,22,L,5-10jt,4
1198,39,P,5-10jt,4
1199,58,L,5-10jt,2
1200,45,P,5-10jt,2
1201,31,P,5-10jt,1
1202,22,P,5-10jt,1
1203,59,L,5-10jt,0
1204,30,L,5-10jt,5
1205,31,L,5-10jt,1
1206,36,P,5-10jt,2
1207,49,L,5-10jt,1
1208,30,P,5-10jt,3
1209,20,L,5-10jt,2
1210,53,P,5-10jt,5
1211,41,L,5-10jt,4
1212,48,P,5-10jt,0
1213,55,L,5-10jt,4
1214,37,L,5-10jt,0
1215,54,L,5-10jt,1
1216,40,L,5-10jt,5
1217,24,L,5-10jt,2
1218,20,L,5-10jt,2
1219,35,L,5-10jt,6
1220,55,L,5-10jt,6
1221,25,L,5-10jt,0
1222,31,L,5-10jt,1
1223,45,L,5-10jt,0
1224,32,L,5-10jt,3
1225,49,P,5-10jt,4
1226,30,L,5-10jt,4
1227,44,L,5-10jt,4
1228,41,P,5-10jt,1
1229,29,L,5-10jt,5
1230,18,P,5-10jt,2
1231,49,P,5-10jt,5
1232,52,P,5-10jt,5
1233,20,P,5-10jt,2
1234,30,P,5-10jt,2
1235,24,P,5-10jt,5
1236,34,P,5-10jt,1
1237,51,P,5-10jt,6
1238,41,L,5-10jt,3
1239,45,P,5-10jt,3
1240,33,P,5-10jt,6
1241,40,L,5-10jt,5
1242,43,P,5-10jt,6
1243,17,P,5-10jt,1
1244,51,P,5-10jt,0
1245,44,P,5-10jt,2
1246,26,L,5-10jt,2
1247,45,P,5-10jt,2
1248,17,L,5-10jt,0
1249,55,P,5-10jt,2
1250,21,P,5-10jt,1
1251,58,L,5-10jt,5
1252,44,P,5-10jt,3
1253,20,L,5-10jt,3
1254,58,L,5-10jt,3
1255,28,P,5-10jt,4
1256,44,L,5-10jt,6
1257,32,L,5-10jt,2
1258,43,P,5-10jt,4
1259,52,L,5-10jt,6
1260,29,L,5-10jt,0
1261,34,L,5-10jt,3
1262,45,P,5-10jt,2
1263,50,P,5-10jt,0
1264,57,P,5-10jt,4
1265,52,L,5-10jt,5
1266,38,L,5-10jt,2
1267,46,P,5-10jt,4
1268,47,L,5-10jt,0
1269,42,P,5-10jt,2
1270,59,L,5-10jt,4
1271,41,P,5-10jt,2
1272,50,P,5-10jt,4
1273,58,P,5-10jt,0
1274,28,L,5-10jt,5
1275,23,P,5-10jt,3
1276,45,P,5-10jt,3
1277,23,P,5-10jt,2
1278,52,L,5-10jt,0
1279,51,P,5-10jt,6
1280,51,P,5-10jt,6
1281,42,L,5-10jt,1
1282,24,P,5-10jt,3
1283,17,P,5-10jt,3
1284,35,P,5-10jt,6
1285,20,P,5-10jt,5
1286,35,P,5-10jt,2
1287,17,L,5-10jt,5
1288,50,P,5-10jt,6
1289,33,L,5-10jt,0
1290,36,L,5-10jt,5
1291,48,P,5-10jt,5
1292,41,P,5-10jt,5
1293,39,L,5-10jt,6
1294,23,L,5-10jt,5
1295,31,L,5-10jt,5
1296,37,P,5-10jt,4
1297,41,L,5-10jt,5
1298,39,L,5-10jt,3
1299,50,L,5-10jt,3
1300,42,P,5-10jt,3
1301,36,P,5-10jt,5
1302,29,L,5-10jt,1
1303,34,P,5-10jt,1
1304,34,P,5-10jt,0
1305,52,P,5-10jt,2
1306,17,P,5-10jt,0
1307,41,L,5-10jt,5
1308,60,P,5-10jt,3
1309,21,P,5-10jt,1
1310,46,L,5-10jt,5
1311,23,P,5-10jt,1
1312,22,P,5-10jt,0
1313,52,L,5-10jt,3
1314,17,L,5-10jt,4
1315,34,L,5-10jt,1
1316,34,L,5-10jt,2
1317,43,L,5-10jt,2
1318,38,P,5-10jt,5
1319,52,P,5-10jt,6
1320,51,P,5-10jt,6
1321,40,P,5-10jt,5
1322,18,L,5-10jt,2
1323,55,L,5-10jt,5
1324,43,P,5-10jt,1
1325,56,L,5-10jt,0
1326,49,L,5-10jt,0
1327,29,L,5-10jt,3
1328,20,L,5-10jt,0
1329,25,P,5-10jt,2
1330,29,L,5-10jt,4
1331,19,L,5-10jt,1
1332,51,P,5-10jt,5
1333,42,P,5-10jt,1
1334,18,L,5-10jt,1
1335,23,P,5-10jt,6
1336,41,L,5-10jt,5
1337,53,L,5-10jt,4
1338,37,L,5-10jt,3
1339,50,L,5-10jt,3
1340,50,L,5-10jt,1
1341,50,P,5-10jt,4
1342,33,L,5-10jt,0
1343,31,P,5-10jt,4
1344,26,L,5-10jt,2
1345,36,P,5-10jt,2
1346,33,L,5-10jt,1
1347,51,P,5-10jt,3
1348,41,L,5-10jt,0
1349,21,P,5-10jt,2
1350,53,L,5-10jt,1
1351,52,P,5-10jt,4
1352,23,L,5-10jt,5
1353,59,L,5-10jt,1
1354,46,L,5-10jt,5
1355,50,L,5-10jt,6
1356,30,L,5-10jt,3
1357,45,L,5-10jt,0
1358,28,P,5-10jt,3
1359,35,P,5-10jt,4
1360,17,L,5-10jt,3
1361,52,P,5-10jt,3
1362,28,L,5-10jt,2
1363,18,P,5-10jt,6
1364,28,L,5-10jt,5
1365,54,P,5-10jt,4
1366,19,L,5-10jt,0
1367,25,P,5-10jt,4
1368,27,P,5-10jt,6
1369,21,P,5-10jt,0
1370,41,P,5-10jt,4
1371,51,P,5-10jt,2
1372,35,P,5-10jt,2
1373,28,P,5-10jt,6
1374,18,P,5-10jt,3
1375,57,L,5-10jt,1
1376,49,P,5-10jt,3
1377,53,L,5-10jt,4
1378,40,L,5-10jt,0
1379,43,L,5-10jt,3
1380,58,P,5-10jt,3
1381,54,L,5-10jt,4
1382,50,L,5-10jt,3
1383,58,L,5-10jt,2
1384,18,P,5-10jt,3
1385,27,L,5-10jt,0
1386,23,P,5-10jt,2
1387,40,P,5-10jt,5
1388,27,L,5-10jt,3
1389,50,P,5-10jt,1
1390,37,L,5-10jt,0
1391,32,P,5-10jt,3
1392,20,L,5-10jt,5
1393,18,P,5-10jt,5
1394,59,P,5-10jt,0
1395,51,P,5-10jt,1
1396,47,L,5-10jt,6
1397,20,P,5-10jt,3
1398,54,L,5-10jt,2
1399,49,P,5-10jt,5
1400,36,L,5-10jt,4
1401,46,L,5-10jt,2
1402,57,L,5-10jt,2
1403,57,L,5-10jt,6
1404,38,L,5-10jt,6
1405,29,P,5-10jt,1
1406,32,L,5-10jt,4
1407,20,P,5-10jt,5
1408,28,P,5-10jt,0
1409,36,P,5-10jt,3
1410,27,L,5-10jt,2
1411,39,P,5-10jt,1
1412,23,P,5-10jt,2
1413,18,P,5-10jt,3
1414,40,L,5-10jt,2
1415,42,L,5-10jt,3
1416,22,P,5-10jt,0
1417,30,P,5-10jt,2
1418,49,P,5-10jt,5
1419,24,P,5-10jt,3
1420,59,P,5-10jt,5
1421,55,P,5-10jt,1
1422,58,L,5-10jt,2
1423,24,P,5-10jt,4
1424,32,L,5-10jt,6
1425,58,P,5-10jt,6
1426,18,P,5-10jt,5
1427,26,L,5-10jt,6
1428,56,P,5-10jt,6
1429,59,L,5-10jt,3
1430,36,P,5-10jt,3
1431,38,P,5-10jt,1
1432,43,L,5-10jt,4
1433,26,P,5-10jt,4
1434,44,L,5-10jt,5
1435,59,L,5-10jt,4
1436,36,L,5-10jt,3
1437,32,P,5-10jt,3
1438,54,P,5-10jt,4
1439,18,P,5-10jt,1
1440,33,P,5-10jt,0
1441,21,P,5-10jt,1
1442,48,P,5-10jt,4
1443,57,L,5-10jt,4
1444,24,P,5-10jt,5
1445,18,P,5-10jt,5
1446,20,P,5-10jt,3
1447,25,L,5-10jt,6
1448,56,L,5-10jt,2
1449,17,L,5-10jt,5
1450,32,L,5-10jt,2
1451,20,P,5-10jt,6
1452,20,P,5-10jt,1
1453,59,L,5-10jt,1
1454,20,L,5-10jt,4
1455,45,P,5-10jt,6
1456,19,P,5-10jt,0
1457,47,L,5-10jt,4
1458,34,P,5-10jt,4
1459,51,L,5-10jt,1
1460,52,L,5-10jt,0
1461,19,L,5-10jt,2
1462,44,P,5-10jt,2
1463,54,P,5-10jt,3
1464,54,L,5-10jt,4
1465,39,L,5-10jt,0
1466,55,P,5-10jt,0
1467,56,P,5-10jt,2
1468,50,L,5-10jt,2
1469,20,P,5-10jt,5
1470,17,P,5-10jt,3
1471,19,P,5-10jt,2
1472,26,L,5-10jt,1
1473,41,L,5-10jt,3
1474,42,P,5-10jt,4
1475,32,L,5-10jt,3
1476,32,P,5-10jt,6
1477,26,P,5-10jt,5
1478,17,L,5-10jt,3
1479,30,P,5-10jt,1
1480,24,P,5-10jt,0
1481,29,P,5-10jt,4
1482,22,P,5-10jt,0
1483,18,P,5-10jt,0
1484,21,L,5-10jt,5
1485,45,P,5-10jt,1
1486,56,L,5-10jt,6
1487,32,L,5-10jt,6
1488,37,L,5-10jt,0
1489,44,L,5-10jt,5
1490,26,L,5-10jt,5
1491,44,P,5-10jt,6
1492,46,P,5-10jt,6
1493,48,L,5-10jt,1
1494,54,P,5-10jt,4
1495,21,L,5-10jt,0
1496,30,P,5-10jt,6
1497,17,P,5-10jt,4
1498,54,P,5-10jt,4
1499,26,L,5-10jt,5
1500,38,L,5-10jt,6
1501,56,L,5-10jt,5
1502,55,P,5-10jt,2
1503,59,L,5-10jt,3
1504,30,P,5-10jt,3
1505,37,P,5-10jt,6
1506,36,L,5-10jt,1
1507,45,P,5-10jt,3
1508,59,L,5-10jt,6
1509,40,P,5-10jt,3
1510,28,L,5-10jt,3
1511,31,L,5-10jt,6
1512,37,L,5-10jt,5
1513,22,P,5-10jt,2
1514,18,L,5-10jt,4
1515,33,L,5-10jt,2
1516,37,P,5-10jt,6
1517,22,P,5-10jt,4
1518,25,P,5-10jt,5
1519,29,P,5-10jt,3
1520,51,L,5-10jt,1
1521,59,P,5-10jt,1
1522,34,P,5-10jt,3
1523,39,L,5-10jt,4
1524,29,P,5-10jt,2
1525,58,P,5-10jt,6
1526,34,P,5-10jt,2
1527,42,P,5-10jt,0
1528,27,P,5-10jt,4
1529,36,L,5-10jt,3
1530,33,L,5-10jt,5
1531,19,L,5-10jt,4
1532,60,L,5-10jt,0
1533,17,L,5-10jt,3
1534,42,L,5-10jt,5
1535,36,L,5-10jt,2
1536,41,L,5-10jt,6
1537,49,P,5-10jt,3
1538,19,P,5-10jt,0
1539,34,P,5-10jt,1
1540,37,L,5-10jt,1
1541,29,L,5-10jt,6
1542,35,L,5-10jt,2
1543,52,P,5-10jt,4
1544,56,L,5-10jt,0
1545,40,L,5-10jt,3
1546,37,P,5-10jt,4
1547,23,P,5-10jt,2
1548,34,L,5-10jt,6
1549,39,L,5-10jt,2
1550,21,P,5-10jt,5
1551,50,L,5-10jt,0
1552,46,L,5-10jt,1
1553,32,P,5-10jt,5
1554,37,L,5-10jt,4
1555,26,L,5-10jt,5
1556,38,L,5-10jt,3
1557,39,P,5-10jt,6
1558,25,L,5-10jt,6
1559,58,L,5-10jt,1
1560,56,L,5-10jt,2
1561,26,P,5-10jt,3
1562,53,L,5-10jt,0
1563,56,L,5-10jt,2
1564,26,L,5-10jt,4
1565,24,L,5-10jt,1
1566,59,L,5-10jt,5
1567,29,P,5-10jt,6
1568,46,P,5-10jt,0
1569,34,L,5-10jt,3
1570,29,P,5-10jt,5
1571,45,P,5-10jt,5
1572,36,L,5-10jt,0
1573,19,L,5-10jt,5
1574,26,L,5-10jt,4
1575,41,L,5-10jt,4
1576,21,L,5-10jt,2
1577,32,L,5-10jt,2
1578,27,L,5-10jt,5
1579,18,P,5-10jt,6
1580,44,P,5-10jt,6
1581,38,P,5-10jt,3
1582,39,P,5-10jt,3
1583,22,L,5-10jt,2
1584,57,L,5-10jt,3
1585,55,L,5-10jt,3
1586,60,P,5-10jt,6
1587,60,P,5-10jt,3
1588,57,L,5-10jt,2
1589,31,P,5-10jt,4
1590,46,P,5-10jt,1
1591,56,L,5-10jt,0
1592,23,P,5-10jt,3
1593,51,P,5-10jt,2
1594,49,L,5-10jt,1
1595,47,L,5-10jt,3
1596,39,P,5-10jt,4
1597,51,L,5-10jt,6
1598,30,P,5-10jt,1
1599,41,L,5-10jt,1
1600,33,L,5-10jt,4
1601,55,P,5-10jt,2
1602,54,L,5-10jt,3
1603,51,L,5-10jt,4
1604,36,L,5-10jt,3
1605,53,P,5-10jt,4
1606,51,L,5-10jt,5
1607,19,L,5-10jt,5
1608,53,L,5-10jt,6
1609,38,L,5-10jt,2
1610,19,P,5-10jt,0
1611,24,P,5-10jt,2
1612,45,P,5-10jt,1
1613,39,L,5-10jt,3
1614,45,P,5-10jt,4
1615,21,L,5-10jt,2
1616,25,P,5-10jt,2
1617,29,L,5-10jt,2
1618,35,P,5-10jt,0
1619,35,P,5-10jt,2
1620,55,P,5-10jt,0
1621,43,P,5-10jt,3
1622,52,P,5-10jt,2
1623,47,L,5-10jt,1
1624,31,P,5-10jt,6
1625,25,L,5-10jt,5
1626,29,L,5-10jt,0
1627,26,P,5-10jt,1
1628,47,L,5-10jt,0
1629,59,P,5-10jt,1
1630,48,P,5-10jt,3
1631,36,L,5-10jt,1
1632,42,L,5-10jt,1
1633,32,L,5-10jt,4
1634,58,P,5-10jt,1
1635,38,L,5-10jt,5
1636,55,P,5-10jt,5
1637,18,P,5-10jt,6
1638,53,P,5-10jt,4
1639,28,L,5-10jt,6
1640,38,L,5-10jt,6
1641,40,L,5-10jt,6
1642,43,P,5-10jt,3
1643,35,P,5-10jt,2
1644,40,P,5-10jt,6
1645,42,P,5-10jt,0
1646,30,P,5-10jt,0
1647,30,P,5-10jt,5
1648,30,L,5-10jt,6
1649,40,P,5-10jt,0
1650,52,P,5-10jt,0
1651,32,L,5-10jt,4
1652,25,P,5-10jt,5
1653,37,L,5-10jt,0
1654,22,L,5-10jt,5
1655,58,P,5-10jt,1
1656,42,P,5-10jt,4
1657,31,P,5-10jt,3
1658,43,P,5-10jt,3
1659,28,P,5-10jt,5
1660,42,L,5-10jt,2
1661,40,L,5-10jt,1
1662,45,P,5-10jt,6
1663,33,L,5-10jt,1
1664,17,P,5-10jt,3
1665,35,L,5-10jt,3
1666,59,P,5-10jt,4
1667,20,L,5-10jt,5
1668,54,L,5-10jt,2
1669,36,L,5-10jt,4
1670,20,L,5-10jt,5
1671,46,L,5-10jt,1
1672,43,P,5-10jt,1
1673,21,L,5-10jt,3
1674,55,P,5-10jt,1
1675,43,L,5-10jt,5
1676,34,P,5-10jt,0
1677,26,L,5-10jt,5
1678,57,L,5-10jt,1
1679,45,L,5-10jt,0
1680,60,L,5-10jt,6
1681,24,P,5-10jt,3
1682,21,P,5-10jt,4
1683,20,L,5-10jt,1
1684,31,P,5-10jt,0
1685,30,P,5-10jt,0
1686,52,P,5-10jt,3
1687,56,L,5-10jt,2
1688,51,L,5-10jt,6
1689,40,P,5-10jt,0
1690,30,P,5-10jt,1
1691,28,P,5-10jt,1
1692,40,L,5-10jt,5
1693,44,L,5-10jt,0
1694,45,L,5-10jt,6
1695,57,P,5-10jt,5
1696,41,P,5-10jt,5
1697,51,L,5-10jt,1
1698,55,L,5-10jt,2
1699,54,L,5-10jt,6
1700,21,P,5-10jt,0
1701,57,L,5-10jt,2
1702,30,P,5-10jt,2
1703,21,P,5-10jt,6
1704,52,P,5-10jt,4
1705,39,L,5-10jt,2
1706,20,P,5-10jt,3
1707,60,P,5-10jt,1
1708,57,L,5-10jt,6
1709,21,L,5-10jt,3
1710,37,P,5-10jt,0
1711,21,L,5-10jt,3
1712,23,P,5-10jt,6
1713,35,L,5-10jt,1
1714,39,L,5-10jt,6
1715,43,P,5-10jt,0
1716,50,P,5-10jt,0
1717,32,P,5-10jt,2
1718,19,P,5-10jt,5
1719,58,L,5-10jt,4
1720,20,L,5-10jt,5
1721,48,L,5-10jt,1
1722,37,L,5-10jt,5
1723,24,P,5-10jt,1
1724,30,P,5-10jt,0
1725,59,P,5-10jt,6
1726,47,L,5-10jt,4
1727,45,P,5-10jt,2
1728,50,P,5-10jt,4
1729,27,P,5-10jt,3
1730,42,P,5-10jt,6
1731,17,L,5-10jt,3
1732,35,L,5-10jt,4
1733,23,P,5-10jt,5
1734,18,L,5-10jt,4
1735,48,P,5-10jt,4
1736,29,L,5-10jt,2
1737,44,P,5-10jt,0
1738,31,P,5-10jt,1
1739,37,P,5-10jt,1
1740,50,P,5-10jt,0
1741,31,P,5-10jt,3
1742,46,P,5-10jt,4
1743,52,L,5-10jt,4
1744,26,L,5-10jt,5
1745,28,L,5-10jt,6
1746,41,P,5-10jt,5
1747,32,P,5-10jt,2
1748,24,P,5-10jt,2
1749,35,L,5-10jt,6
1750,20,P,5-10jt,5
1751,19,P,5-10jt,6
1752,32,L,5-10jt,6
1753,40,P,5-10jt,0
1754,43,P,5-10jt,0
1755,53,L,5-10jt,1
1756,32,L,5-10jt,3
1757,37,L,5-10jt,4
1758,44,L,5-10jt,3
1759,23,L,5-10jt,0
1760,48,P,5-10jt,0
1761,51,P,5-10jt,1
1762,27,L,5-10jt,3
1763,36,L,5-10jt,2
1764,56,L,5-10jt,3
1765,59,P,5-10jt,3
1766,19,P,5-10jt,0
1767,32,P,5-10jt,3
1768,57,L,5-10jt,4
1769,60,L,5-10jt,5
1770,22,P,5-10jt,5
1771,45,P,5-10jt,5
1772,50,P,5-10jt,4
1773,31,P,5-10jt,4
1774,41,L,5-10jt,3
1775,21,P,5-10jt,5
1776,21,P,5-10jt,6
1777,33,P,5-10jt,1
1778,28,L,5-10jt,0
1779,57,P,5-10jt,0
1780,31,P,5-10jt,2
1781,23,P,5-10jt,6
1782,50,P,5-10jt,6
1783,25,P,5-10jt,5
1784,41,L,5-10jt,1
1785,56,L,5-10jt,0
1786,53,P,5-10jt,3
1787,49,P,5-10jt,2
1788,54,L,5-10jt,2
1789,48,L,5-10jt,1
1790,31,L,5-10jt,1
1791,27,P,5-10jt,3
1792,18,L,5-10jt,1
1793,54,L,5-10jt,0
1794,32,P,5-10jt,3
1795,50,P,5-10jt,4
1796,27,L,5-10jt,3
1797,33,L,5-10jt,2
1798,43,P,5-10jt,4
1799,24,L,5-10jt,6
1800,35,L,5-10jt,0
1801,36,P,5-10jt,4
1802,56,L,5-10jt,5
1803,36,P,5-10jt,1
1804,41,P,5-10jt,2
1805,40,L,5-10jt,0
1806,50,L,5-10jt,3
1807,43,P,5-10jt,2
1808,24,P,5-10jt,1
1809,22,P,5-10jt,5
1810,45,P,5-10jt,2
1811,22,L,5-10jt,1
1812,50,L,5-10jt,0
1813,58,L,5-10jt,6
1814,57,L,5-10jt,0
1815,39,P,5-10jt,4
1816,23,P,5-10jt,1
1817,45,L,5-10jt,3
1818,20,P,5-10jt,2
1819,48,P,5-10jt,2
1820,56,P,5-10jt,6
1821,50,P,5-10jt,4
1822,33,L,5-10jt,0
1823,51,P,5-10jt,2
1824,20,L,5-10jt,0
1825,20,P,5-10jt,2
1826,60,L,5-10jt,1
1827,25,L,5-10jt,4
1828,34,P,5-10jt,4
1829,57,L,5-10jt,3
1830,19,P,5-10jt,1
1831,59,L,5-10jt,0
1832,28,L,5-10jt,4
1833,23,L,5-10jt,0
1834,51,P,5-10jt,2
1835,25,L,5-10jt,3
1836,58,P,5-10jt,2
1837,42,P,5-10jt,5
1838,17,L,5-10jt,0
1839,25,P,5-10jt,3
1840,32,L,5-10jt,0
1841,56,L,5-10jt,1
1842,26,L,5-10jt,4
1843,59,P,5-10jt,2
1844,33,P,5-10jt,4
1845,17,L,5-10jt,1
1846,22,L,5-10jt,5
1847,38,L,5-10jt,3
1848,60,P,5-10jt,5
1849,56,L,5-10jt,5
1850,34,P,5-10jt,3
1851,21,P,5-10jt,0
1852,44,P,5-10jt,6
1853,26,P,5-10jt,2
1854,33,P,5-10jt,2
1855,56,P,5-10jt,5
1856,36,P,5-10jt,5
1857,28,L,5-10jt,4
1858,60,L,5-10jt,3
1859,50,P,5-10jt,6
1860,29,L,5-10jt,0
1861,55,L,5-10jt,5
1862,54,L,5-10jt,1
1863,54,L,5-10jt,6
1864,29,L,5-10jt,3
1865,17,P,5-10jt,5
1866,27,P,5-10jt,2
1867,28,P,5-10jt,2
1868,18,P,5-10jt,3
1869,20,L,5-10jt,6
1870,34,P,5-10jt,6
1871,18,P,5-10jt,5
1872,17,L,5-10jt,5
1873,53,L,5-10jt,4
1874,44,P,5-10jt,0
1875,45,L,5-10jt,2
1876,28,L,5-10jt,2
1877,52,L,5-10jt,4
1878,18,L,5-10jt,2
1879,54,L,5-10jt,1
1880,37,L,5-10jt,0
1881,17,L,5-10jt,1
1882,29,L,5-10jt,5
1883,20,P,5-10jt,0
1884,25,L,5-10jt,4
1885,21,L,5-10jt,1
1886,52,P,5-10jt,4
1887,53,P,5-10jt,4
1888,53,P,5-10jt,5
1889,34,P,5-10jt,0
1890,29,L,5-10jt,0
1891,52,P,5-10jt,3
1892,59,P,5-10jt,6
1893,24,L,5-10jt,4
1894,60,L,5-10jt,5
1895,27,P,5-10jt,0
1896,50,P,5-10jt,6
1897,55,P,5-10jt,0
1898,21,L,5-10jt,6
1899,55,L,5-10jt,1
1900,23,L,5-10jt,5
1901,34,P,5-10jt,5
1902,17,P,5-10jt,0
1903,30,L,5-10jt,6
1904,51,L,5-10jt,6
1905,34,L,5-10jt,5
1906,30,L,5-10jt,0
1907,53,L,5-10jt,1
1908,39,L,5-10jt,0
1909,52,L,5-10jt,5
1910,38,P,5-10jt,4
1911,60,L,5-10jt,4
1912,56,P,5-10jt,6
1913,29,P,5-10jt,6
1914,22,L,5-10jt,4
1915,51,P,5-10jt,3
1916,27,L,5-10jt,4
1917,22,P,5-10jt,1
1918,37,L,5-10jt,2
1919,40,L,5-10jt,4
1920,27,L,5-10jt,4
1921,54,L,5-10jt,2
1922,50,L,5-10jt,0
1923,50,P,5-10jt,2
1924,26,P,5-10jt,6
1925,57,L,5-10jt,2
1926,58,L,5-10jt,1
1927,29,P,5-10jt,0
