,Usia,Gender,Gaji,Jumlah Anak
3790,32,P,1-3jt,0
3791,53,P,1-3jt,0
3792,34,L,1-3jt,2
3793,28,L,1-3jt,3
3794,31,L,1-3jt,5
3795,60,P,1-3jt,0
3796,24,L,1-3jt,2
3797,58,P,1-3jt,0
3798,17,L,1-3jt,5
3799,35,P,1-3jt,0
3800,26,L,1-3jt,5
3801,49,P,1-3jt,6
3802,60,P,1-3jt,6
3803,28,L,1-3jt,3
3804,54,L,1-3jt,0
3805,36,P,1-3jt,2
3806,35,P,1-3jt,1
3807,58,P,1-3jt,6
3808,60,P,1-3jt,4
3809,33,L,1-3jt,1
3810,47,L,1-3jt,1
3811,57,P,1-3jt,4
3812,26,P,1-3jt,2
3813,30,P,1-3jt,3
3814,45,L,1-3jt,4
3815,25,P,1-3jt,1
3816,49,L,1-3jt,2
3817,29,P,1-3jt,4
3818,54,P,1-3jt,2
3819,47,P,1-3jt,4
3820,47,L,1-3jt,2
3821,56,P,1-3jt,3
3822,43,L,1-3jt,1
3823,44,P,1-3jt,1
3824,47,L,1-3jt,0
3825,57,L,1-3jt,6
3826,30,P,1-3jt,5
3827,23,P,1-3jt,4
3828,52,P,1-3jt,5
3829,56,L,1-3jt,0
3830,31,P,1-3jt,1
3831,55,L,1-3jt,5
3832,48,L,1-3jt,1
3833,54,P,1-3jt,1
3834,44,L,1-3jt,3
3835,53,P,1-3jt,6
3836,41,L,1-3jt,2
3837,53,P,1-3jt,4
3838,54,L,1-3jt,2
3839,39,P,1-3jt,6
3840,36,L,1-3jt,0
3841,57,L,1-3jt,3
3842,60,P,1-3jt,5
3843,43,L,1-3jt,4
3844,41,P,1-3jt,6
3845,34,L,1-3jt,6
3846,27,P,1-3jt,5
3847,50,L,1-3jt,2
3848,19,P,1-3jt,4
3849,58,P,1-3jt,2
3850,30,P,1-3jt,0
3851,18,P,1-3jt,1
3852,47,P,1-3jt,5
3853,21,L,1-3jt,3
3854,48,P,1-3jt,5
3855,57,P,1-3jt,3
3856,55,L,1-3jt,2
3857,32,P,1-3jt,2
3858,29,L,1-3jt,1
3859,50,P,1-3jt,5
3860,39,P,1-3jt,6
3861,30,P,1-3jt,6
3862,47,P,1-3jt,5
3863,54,P,1-3jt,6
3864,47,L,1-3jt,3
3865,17,L,1-3jt,1
3866,31,P,1-3jt,2
3867,17,L,1-3jt,6
3868,21,P,1-3jt,2
3869,32,L,1-3jt,3
3870,45,L,1-3jt,1
3871,55,P,1-3jt,2
3872,49,L,1-3jt,5
3873,56,L,1-3jt,3
3874,49,P,1-3jt,2
3875,46,L,1-3jt,0
3876,37,L,1-3jt,4
3877,57,L,1-3jt,1
3878,47,P,1-3jt,4
3879,27,L,1-3jt,6
3880,27,P,1-3jt,5
3881,59,P,1-3jt,2
3882,44,L,1-3jt,4
3883,60,P,1-3jt,5
3884,44,L,1-3jt,3
3885,37,L,1-3jt,4
3886,21,L,1-3jt,6
3887,31,L,1-3jt,3
3888,44,L,1-3jt,6
3889,29,P,1-3jt,4
3890,51,P,1-3jt,5
3891,22,P,1-3jt,5
3892,26,L,1-3jt,5
3893,56,P,1-3jt,1
3894,57,L,1-3jt,3
3895,52,P,1-3jt,0
3896,60,P,1-3jt,4
3897,17,L,1-3jt,3
3898,52,L,1-3jt,1
3899,22,L,1-3jt,0
3900,51,L,1-3jt,3
3901,41,P,1-3jt,1
3902,52,P,1-3jt,2
3903,29,P,1-3jt,4
3904,36,L,1-3jt,6
3905,50,P,1-3jt,6
3906,44,P,1-3jt,1
3907,51,L,1-3jt,0
3908,29,L,1-3jt,4
3909,38,P,1-3jt,2
3910,52,P,1-3jt,2
3911,22,P,1-3jt,0
3912,56,L,1-3jt,0
3913,56,P,1-3jt,6
3914,24,L,1-3jt,0
3915,32,L,1-3jt,3
3916,52,P,1-3jt,5
3917,37,P,1-3jt,6
3918,42,L,1-3jt,0
3919,20,L,1-3jt,5
3920,18,P,1-3jt,3
3921,45,P,1-3jt,3
3922,19,L,1-3jt,6
3923,56,P,1-3jt,0
3924,49,L,1-3jt,2
3925,40,P,1-3jt,2
3926,38,P,1-3jt,2
3927,24,L,1-3jt,4
3928,19,L,1-3jt,4
3929,41,L,1-3jt,4
3930,32,L,1-3jt,6
3931,52,L,1-3jt,1
3932,40,L,1-3jt,3
3933,25,L,1-3jt,6
3934,50,P,1-3jt,6
3935,17,L,1-3jt,0
3936,37,L,1-3jt,2
3937,60,L,1-3jt,4
3938,50,L,1-3jt,5
3939,52,P,1-3jt,4
3940,33,L,1-3jt,2
3941,57,P,1-3jt,4
3942,23,P,1-3jt,2
3943,29,P,1-3jt,5
3944,54,L,1-3jt,6
3945,53,P,1-3jt,1
3946,33,P,1-3jt,0
3947,52,L,1-3jt,0
3948,37,L,1-3jt,6
3949,42,L,1-3jt,5
3950,53,L,1-3jt,4
3951,57,P,1-3jt,3
3952,22,L,1-3jt,3
3953,57,L,1-3jt,0
3954,23,P,1-3jt,0
3955,34,P,1-3jt,3
3956,60,P,1-3jt,3
3957,51,P,1-3jt,3
3958,45,L,1-3jt,6
3959,44,L,1-3jt,3
3960,43,P,1-3jt,5
3961,51,P,1-3jt,6
3962,43,P,1-3jt,1
3963,20,L,1-3jt,3
3964,25,P,1-3jt,6
3965,26,L,1-3jt,0
3966,43,L,1-3jt,2
3967,43,L,1-3jt,4
3968,41,P,1-3jt,1
3969,54,P,1-3jt,3
3970,44,P,1-3jt,6
3971,43,L,1-3jt,2
3972,17,P,1-3jt,4
3973,32,L,1-3jt,4
3974,26,P,1-3jt,1
3975,52,P,1-3jt,5
3976,48,L,1-3jt,6
3977,30,L,1-3jt,1
3978,25,P,1-3jt,1
3979,19,L,1-3jt,1
3980,37,L,1-3jt,0
3981,17,P,1-3jt,3
3982,31,L,1-3jt,3
3983,44,L,1-3jt,1
3984,37,L,1-3jt,1
3985,24,P,1-3jt,1
3986,51,P,1-3jt,6
3987,34,P,1-3jt,4
3988,32,L,1-3jt,2
3989,40,P,1-3jt,4
3990,50,L,1-3jt,4
3991,40,P,1-3jt,3
3992,34,L,1-3jt,3
3993,34,L,1-3jt,0
3994,52,L,1-3jt,2
3995,56,L,1-3jt,5
3996,17,P,1-3jt,2
3997,35,P,1-3jt,1
3998,17,P,1-3jt,4
3999,33,L,1-3jt,5
4000,42,L,1-3jt,4
4001,53,L,1-3jt,1
4002,24,P,1-3jt,6
4003,38,P,1-3jt,6
4004,33,P,1-3jt,4
4005,29,P,1-3jt,0
4006,32,L,1-3jt,6
4007,60,L,1-3jt,4
4008,52,P,1-3jt,4
4009,20,L,1-3jt,4
4010,55,P,1-3jt,4
4011,56,L,1-3jt,5
4012,56,P,1-3jt,4
4013,46,P,1-3jt,5
4014,28,L,1-3jt,5
4015,32,P,1-3jt,2
4016,26,L,1-3jt,3
4017,53,L,1-3jt,6
4018,24,L,1-3jt,2
4019,43,P,1-3jt,3
4020,60,L,1-3jt,1
4021,31,L,1-3jt,4
4022,35,L,1-3jt,6
4023,49,L,1-3jt,6
4024,35,P,1-3jt,0
4025,22,L,1-3jt,0
4026,53,L,1-3jt,1
4027,31,P,1-3jt,4
4028,39,L,1-3jt,4
4029,40,L,1-3jt,4
4030,59,P,1-3jt,4
4031,54,P,1-3jt,6
4032,17,L,1-3jt,2
4033,51,P,1-3jt,1
4034,22,P,1-3jt,4
4035,20,L,1-3jt,4
4036,58,P,1-3jt,0
4037,49,P,1-3jt,1
4038,51,P,1-3jt,2
4039,51,L,1-3jt,4
4040,60,L,1-3jt,1
4041,41,L,1-3jt,1
4042,22,L,1-3jt,1
4043,39,L,1-3jt,3
4044,59,L,1-3jt,3
4045,35,P,1-3jt,3
4046,47,L,1-3jt,5
4047,48,L,1-3jt,4
4048,22,P,1-3jt,1
4049,53,P,1-3jt,3
4050,30,L,1-3jt,3
4051,40,L,1-3jt,4
4052,45,P,1-3jt,6
4053,20,L,1-3jt,1
4054,58,P,1-3jt,1
4055,49,P,1-3jt,2
4056,44,P,1-3jt,4
4057,40,P,1-3jt,1
4058,28,L,1-3jt,2
4059,49,P,1-3jt,2
4060,57,P,1-3jt,0
4061,53,L,1-3jt,1
4062,60,L,1-3jt,5
4063,49,P,1-3jt,6
4064,43,L,1-3jt,6
4065,58,L,1-3jt,0
4066,37,P,1-3jt,4
4067,45,L,1-3jt,3
4068,25,L,1-3jt,0
4069,35,L,1-3jt,6
4070,49,P,1-3jt,2
4071,49,L,1-3jt,1
4072,56,L,1-3jt,4
4073,30,L,1-3jt,1
4074,39,L,1-3jt,4
4075,27,P,1-3jt,0
4076,28,P,1-3jt,0
4077,39,P,1-3jt,6
4078,17,P,1-3jt,4
4079,42,L,1-3jt,0
4080,47,L,1-3jt,0
4081,58,P,1-3jt,3
4082,21,P,1-3jt,4
4083,38,L,1-3jt,5
4084,44,L,1-3jt,1
4085,37,L,1-3jt,6
4086,49,L,1-3jt,0
4087,31,P,1-3jt,2
4088,49,L,1-3jt,5
4089,43,L,1-3jt,3
4090,51,P,1-3jt,1
4091,34,P,1-3jt,4
4092,54,L,1-3jt,5
4093,46,P,1-3jt,0
4094,30,P,1-3jt,6
4095,57,L,1-3jt,2
4096,44,L,1-3jt,1
4097,39,P,1-3jt,0
4098,48,P,1-3jt,2
4099,52,L,1-3jt,3
4100,25,L,1-3jt,5
4101,31,L,1-3jt,2
4102,27,P,1-3jt,4
4103,28,P,1-3jt,1
4104,27,L,1-3jt,6
4105,26,L,1-3jt,1
4106,38,P,1-3jt,0
4107,40,P,1-3jt,1
4108,29,P,1-3jt,6
4109,53,P,1-3jt,2
4110,56,P,1-3jt,3
4111,40,P,1-3jt,3
4112,39,L,1-3jt,3
4113,56,L,1-3jt,3
4114,32,L,1-3jt,4
4115,38,L,1-3jt,2
4116,38,L,1-3jt,3
4117,27,P,1-3jt,0
4118,33,P,1-3jt,0
4119,43,L,1-3jt,3
4120,53,L,1-3jt,4
4121,34,L,1-3jt,1
4122,37,P,1-3jt,5
4123,26,L,1-3jt,6
4124,50,P,1-3jt,1
4125,23,P,1-3jt,2
4126,46,P,1-3jt,6
4127,47,L,1-3jt,3
4128,47,L,1-3jt,5
4129,40,P,1-3jt,6
4130,29,L,1-3jt,2
4131,32,P,1-3jt,3
4132,23,P,1-3jt,5
4133,32,P,1-3jt,0
4134,19,P,1-3jt,6
4135,36,L,1-3jt,6
4136,58,P,1-3jt,5
4137,29,L,1-3jt,5
4138,36,P,1-3jt,0
4139,41,P,1-3jt,0
4140,43,P,1-3jt,4
4141,52,P,1-3jt,1
4142,18,L,1-3jt,6
4143,46,P,1-3jt,5
4144,39,L,1-3jt,2
4145,30,L,1-3jt,3
4146,19,L,1-3jt,3
4147,18,L,1-3jt,2
4148,28,L,1-3jt,5
4149,45,L,1-3jt,0
4150,43,L,1-3jt,4
4151,55,L,1-3jt,0
4152,34,L,1-3jt,4
4153,38,L,1-3jt,3
4154,46,P,1-3jt,4
4155,37,P,1-3jt,6
4156,54,P,1-3jt,4
4157,57,L,1-3jt,6
4158,29,L,1-3jt,3
4159,30,P,1-3jt,5
4160,35,P,1-3jt,3
4161,41,L,1-3jt,3
4162,36,L,1-3jt,5
4163,25,L,1-3jt,4
4164,39,L,1-3jt,1
4165,32,L,1-3jt,4
4166,39,P,1-3jt,1
4167,51,P,1-3jt,0
4168,31,P,1-3jt,6
4169,18,P,1-3jt,5
4170,39,P,1-3jt,1
4171,27,L,1-3jt,6
4172,60,P,1-3jt,2
4173,43,L,1-3jt,6
4174,56,L,1-3jt,5
4175,36,L,1-3jt,0
4176,40,P,1-3jt,3
4177,50,L,1-3jt,4
4178,50,P,1-3jt,6
4179,41,P,1-3jt,0
4180,34,L,1-3jt,3
4181,28,P,1-3jt,4
4182,44,P,1-3jt,5
4183,39,P,1-3jt,6
4184,21,L,1-3jt,2
4185,55,L,1-3jt,0
4186,27,P,1-3jt,0
4187,21,L,1-3jt,1
4188,59,L,1-3jt,2
4189,39,P,1-3jt,6
4190,43,P,1-3jt,0
4191,60,L,1-3jt,1
4192,27,L,1-3jt,1
4193,28,L,1-3jt,1
4194,41,P,1-3jt,5
4195,52,L,1-3jt,3
4196,47,P,1-3jt,2
4197,48,P,1-3jt,3
4198,25,L,1-3jt,3
4199,46,L,1-3jt,1
4200,39,P,1-3jt,2
4201,28,L,1-3jt,3
4202,37,P,1-3jt,6
4203,30,L,1-3jt,6
4204,49,L,1-3jt,4
4205,31,P,1-3jt,2
4206,43,L,1-3jt,2
4207,29,L,1-3jt,3
4208,54,P,1-3jt,6
4209,17,P,1-3jt,3
4210,50,L,1-3jt,4
4211,47,L,1-3jt,3
4212,24,L,1-3jt,3
4213,33,L,1-3jt,1
4214,17,P,1-3jt,4
4215,17,L,1-3jt,3
4216,22,P,1-3jt,5
4217,42,L,1-3jt,4
4218,37,P,1-3jt,0
4219,22,L,1-3jt,4
4220,29,L,1-3jt,4
4221,22,P,1-3jt,6
4222,58,L,1-3jt,2
4223,19,L,1-3jt,2
4224,59,P,1-3jt,0
4225,20,P,1-3jt,5
4226,38,P,1-3jt,2
4227,47,L,1-3jt,4
4228,59,L,1-3jt,3
4229,40,L,1-3jt,1
4230,54,P,1-3jt,0
4231,27,P,1-3jt,4
4232,42,L,1-3jt,6
4233,29,P,1-3jt,5
4234,55,P,1-3jt,2
4235,32,P,1-3jt,5
4236,44,P,1-3jt,2
4237,43,P,1-3jt,1
4238,57,P,1-3jt,2
4239,38,L,1-3jt,0
4240,44,P,1-3jt,4
4241,37,L,1-3jt,4
4242,46,P,1-3jt,0
4243,25,L,1-3jt,6
4244,46,L,1-3jt,6
4245,57,L,1-3jt,3
4246,31,P,1-3jt,1
4247,31,P,1-3jt,4
4248,35,P,1-3jt,3
4249,40,L,1-3jt,6
4250,21,L,1-3jt,5
4251,44,P,1-3jt,4
4252,38,L,1-3jt,4
4253,50,P,1-3jt,1
4254,25,P,1-3jt,5
4255,31,L,1-3jt,5
4256,43,P,1-3jt,4
4257,34,P,1-3jt,0
4258,35,L,1-3jt,5
4259,18,L,1-3jt,4
4260,28,P,1-3jt,2
4261,34,L,1-3jt,6
4262,57,L,1-3jt,3
4263,53,L,1-3jt,6
4264,55,P,1-3jt,2
4265,33,L,1-3jt,5
4266,22,L,1-3jt,3
4267,29,P,1-3jt,2
4268,51,P,1-3jt,4
4269,31,P,1-3jt,3
4270,35,P,1-3jt,1
4271,41,L,1-3jt,6
4272,19,L,1-3jt,4
4273,49,P,1-3jt,1
4274,43,L,1-3jt,5
4275,18,P,1-3jt,2
4276,42,P,1-3jt,1
4277,24,P,1-3jt,4
4278,31,P,1-3jt,4
4279,34,L,1-3jt,3
4280,31,L,1-3jt,2
4281,56,P,1-3jt,0
4282,30,P,1-3jt,1
4283,21,L,1-3jt,5
4284,41,P,1-3jt,0
4285,57,L,1-3jt,0
4286,55,L,1-3jt,1
4287,57,P,1-3jt,4
4288,49,L,1-3jt,5
4289,46,P,1-3jt,6
4290,56,L,1-3jt,0
4291,17,P,1-3jt,6
4292,36,P,1-3jt,6
4293,51,L,1-3jt,1
4294,59,P,1-3jt,4
4295,32,L,1-3jt,1
4296,60,P,1-3jt,4
4297,54,P,1-3jt,4
4298,35,L,1-3jt,6
4299,24,P,1-3jt,5
4300,30,L,1-3jt,4
4301,19,L,1-3jt,5
4302,51,L,1-3jt,4
4303,53,L,1-3jt,4
4304,41,L,1-3jt,5
4305,53,L,1-3jt,5
4306,53,L,1-3jt,0
4307,58,L,1-3jt,0
4308,37,L,1-3jt,5
4309,45,P,1-3jt,6
4310,20,P,1-3jt,0
4311,21,P,1-3jt,5
4312,60,L,1-3jt,3
4313,47,P,1-3jt,0
4314,55,P,1-3jt,4
4315,56,P,1-3jt,6
4316,48,L,1-3jt,4
4317,25,P,1-3jt,3
4318,31,L,1-3jt,6
4319,57,P,1-3jt,6
4320,18,P,1-3jt,0
4321,50,L,1-3jt,6
4322,28,L,1-3jt,0
4323,54,P,1-3jt,2
4324,54,L,1-3jt,5
4325,28,L,1-3jt,4
4326,49,P,1-3jt,5
4327,19,P,1-3jt,1
4328,45,P,1-3jt,1
4329,24,P,1-3jt,0
4330,35,P,1-3jt,4
4331,51,L,1-3jt,4
4332,58,P,1-3jt,5
4333,41,P,1-3jt,1
4334,48,L,1-3jt,5
4335,43,L,1-3jt,6
4336,58,P,1-3jt,3
4337,22,L,1-3jt,3
4338,60,P,1-3jt,0
4339,56,L,1-3jt,6
4340,23,P,1-3jt,2
4341,49,P,1-3jt,0
4342,19,P,1-3jt,5
4343,48,L,1-3jt,5
4344,50,P,1-3jt,2
4345,25,P,1-3jt,3
4346,35,P,1-3jt,1
4347,18,P,1-3jt,6
4348,42,P,1-3jt,4
4349,22,P,1-3jt,2
4350,23,L,1-3jt,3
4351,20,P,1-3jt,0
4352,33,L,1-3jt,3
4353,47,L,1-3jt,3
4354,42,P,1-3jt,4
4355,53,P,1-3jt,1
4356,50,L,1-3jt,1
4357,28,P,1-3jt,3
4358,60,L,1-3jt,0
4359,29,P,1-3jt,1
4360,25,L,1-3jt,0
4361,30,L,1-3jt,6
4362,52,L,1-3jt,6
4363,19,P,1-3jt,4
4364,55,P,1-3jt,4
4365,25,P,1-3jt,0
4366,51,P,1-3jt,5
4367,22,L,1-3jt,2
4368,48,P,1-3jt,4
4369,32,L,1-3jt,3
4370,49,L,1-3jt,3
4371,43,L,1-3jt,0
4372,40,P,1-3jt,2
4373,57,P,1-3jt,0
4374,37,P,1-3jt,2
4375,45,P,1-3jt,4
4376,24,P,1-3jt,3
4377,37,L,1-3jt,4
4378,18,P,1-3jt,1
4379,49,L,1-3jt,6
4380,33,L,1-3jt,5
4381,27,L,1-3jt,1
4382,48,P,1-3jt,1
4383,23,L,1-3jt,4
4384,20,L,1-3jt,0
4385,39,L,1-3jt,0
4386,53,L,1-3jt,6
4387,46,L,1-3jt,3
4388,47,L,1-3jt,4
4389,32,P,1-3jt,4
4390,30,L,1-3jt,2
4391,21,L,1-3jt,0
4392,36,L,1-3jt,2
4393,57,L,1-3jt,3
4394,58,L,1-3jt,3
4395,34,L,1-3jt,3
4396,18,P,1-3jt,2
4397,29,P,1-3jt,1
4398,45,L,1-3jt,5
4399,42,P,1-3jt,0
4400,52,L,1-3jt,1
4401,32,P,1-3jt,4
4402,26,P,1-3jt,4
4403,36,L,1-3jt,5
4404,30,L,1-3jt,3
4405,23,P,1-3jt,3
4406,18,L,1-3jt,2
4407,31,L,1-3jt,0
4408,52,L,1-3jt,1
4409,17,P,1-3jt,6
4410,47,P,1-3jt,5
4411,25,L,1-3jt,2
4412,55,P,1-3jt,1
4413,33,L,1-3jt,5
4414,55,L,1-3jt,3
4415,21,L,1-3jt,2
4416,21,P,1-3jt,4
4417,22,L,1-3jt,5
4418,56,L,1-3jt,6
4419,45,L,1-3jt,4
4420,41,L,1-3jt,5
4421,25,P,1-3jt,4
4422,42,L,1-3jt,1
4423,56,P,1-3jt,4
4424,18,P,1-3jt,4
4425,36,P,1-3jt,6
4426,45,L,1-3jt,1
4427,22,P,1-3jt,3
4428,20,L,1-3jt,2
4429,51,P,1-3jt,0
4430,60,P,1-3jt,1
4431,25,L,1-3jt,0
4432,25,L,1-3jt,4
4433,45,L,1-3jt,1
4434,54,P,1-3jt,5
4435,40,L,1-3jt,3
4436,40,L,1-3jt,1
4437,35,P,1-3jt,1
4438,28,P,1-3jt,1
4439,41,P,1-3jt,2
4440,30,L,1-3jt,5
4441,36,L,1-3jt,0
4442,52,L,1-3jt,5
4443,50,L,1-3jt,0
4444,31,L,1-3jt,1
4445,24,L,1-3jt,0
4446,48,P,1-3jt,1
4447,29,L,1-3jt,5
4448,19,L,1-3jt,3
4449,45,L,1-3jt,0
4450,26,P,1-3jt,1
4451,54,P,1-3jt,6
4452,51,P,1-3jt,4
4453,29,L,1-3jt,0
4454,43,P,1-3jt,5
4455,28,L,1-3jt,3
4456,17,L,1-3jt,0
4457,55,P,1-3jt,4
4458,19,L,1-3jt,3
4459,18,P,1-3jt,6
4460,26,L,1-3jt,2
4461,18,L,1-3jt,5
4462,53,P,1-3jt,1
4463,33,P,1-3jt,2
4464,34,L,1-3jt,3
4465,47,L,1-3jt,3
4466,27,P,1-3jt,2
4467,28,P,1-3jt,0
4468,25,L,1-3jt,3
4469,37,L,1-3jt,6
4470,26,P,1-3jt,6
4471,50,L,1-3jt,5
4472,56,P,1-3jt,4
4473,19,P,1-3jt,2
4474,47,P,1-3jt,6
4475,33,P,1-3jt,2
4476,18,L,1-3jt,5
4477,44,L,1-3jt,3
4478,42,L,1-3jt,4
4479,29,L,1-3jt,6
4480,32,P,1-3jt,2
4481,38,P,1-3jt,0
4482,22,L,1-3jt,1
4483,45,L,1-3jt,3
4484,31,L,1-3jt,6
4485,31,L,1-3jt,5
4486,25,L,1-3jt,5
4487,59,P,1-3jt,5
4488,43,P,1-3jt,0
4489,27,L,1-3jt,5
4490,33,L,1-3jt,6
4491,23,L,1-3jt,5
4492,31,L,1-3jt,0
4493,38,P,1-3jt,4
4494,41,P,1-3jt,1
4495,20,L,1-3jt,1
4496,29,P,1-3jt,2
4497,53,L,1-3jt,0
4498,17,L,1-3jt,5
4499,43,L,1-3jt,0
4500,59,L,1-3jt,1
4501,45,P,1-3jt,5
4502,36,P,1-3jt,2
4503,56,L,1-3jt,4
4504,26,P,1-3jt,2
4505,32,P,1-3jt,0
4506,34,L,1-3jt,0
4507,56,L,1-3jt,2
4508,29,P,1-3jt,4
4509,22,L,1-3jt,1
4510,57,L,1-3jt,2
4511,51,L,1-3jt,3
4512,24,L,1-3jt,1
4513,59,L,1-3jt,2
4514,34,L,1-3jt,1
4515,20,L,1-3jt,0
4516,19,P,1-3jt,1
4517,49,L,1-3jt,2
4518,33,P,1-3jt,3
4519,32,L,1-3jt,4
4520,36,P,1-3jt,3
4521,49,P,1-3jt,3
4522,60,P,1-3jt,3
4523,24,P,1-3jt,6
4524,29,P,1-3jt,6
4525,54,L,1-3jt,6
4526,54,P,1-3jt,6
4527,17,P,1-3jt,0
4528,47,P,1-3jt,1
4529,42,L,1-3jt,0
4530,34,P,1-3jt,4
4531,58,P,1-3jt,5
4532,55,P,1-3jt,2
4533,48,P,1-3jt,4
4534,28,L,1-3jt,5
4535,56,L,1-3jt,6
4536,55,L,1-3jt,2
4537,56,P,1-3jt,1
4538,60,P,1-3jt,1
4539,59,L,1-3jt,3
4540,24,L,1-3jt,3
4541,37,P,1-3jt,6
4542,38,P,1-3jt,2
4543,34,L,1-3jt,0
4544,20,L,1-3jt,1
4545,55,L,1-3jt,6
4546,28,L,1-3jt,5
4547,54,L,1-3jt,6
4548,26,L,1-3jt,5
4549,32,L,1-3jt,3
4550,36,L,1-3jt,6
4551,37,P,1-3jt,3
4552,55,L,1-3jt,4
4553,56,P,1-3jt,6
4554,31,L,1-3jt,2
4555,34,P,1-3jt,1
4556,20,L,1-3jt,4
4557,46,L,1-3jt,3
4558,34,P,1-3jt,4
4559,43,L,1-3jt,3
4560,57,L,1-3jt,2
4561,26,L,1-3jt,2
4562,47,P,1-3jt,5
4563,56,L,1-3jt,1
4564,21,L,1-3jt,1
4565,52,P,1-3jt,4
4566,58,L,1-3jt,1
4567,17,L,1-3jt,4
4568,25,L,1-3jt,2
4569,23,L,1-3jt,4
4570,31,L,1-3jt,3
4571,30,L,1-3jt,2
4572,18,P,1-3jt,3
4573,38,L,1-3jt,4
4574,34,L,1-3jt,2
4575,50,L,1-3jt,4
4576,50,L,1-3jt,6
4577,22,P,1-3jt,1
4578,34,P,1-3jt,1
4579,48,L,1-3jt,5
4580,21,P,1-3jt,6
4581,44,P,1-3jt,4
4582,26,L,1-3jt,2
4583,41,P,1-3jt,2
4584,46,L,1-3jt,5
4585,29,P,1-3jt,1
4586,26,L,1-3jt,6
4587,32,P,1-3jt,5
4588,58,P,1-3jt,2
4589,43,L,1-3jt,4
4590,51,L,1-3jt,5
4591,36,L,1-3jt,2
4592,29,L,1-3jt,0
4593,20,L,1-3jt,2
4594,27,P,1-3jt,1
4595,26,L,1-3jt,5
4596,29,P,1-3jt,1
4597,45,L,1-3jt,3
4598,50,P,1-3jt,1
4599,51,P,1-3jt,6
4600,58,L,1-3jt,3
4601,23,L,1-3jt,6
4602,23,L,1-3jt,1
4603,24,L,1-3jt,3
4604,19,L,1-3jt,2
4605,31,P,1-3jt,0
4606,24,P,1-3jt,3
4607,21,P,1-3jt,3
4608,56,P,1-3jt,5
4609,35,L,1-3jt,6
4610,49,L,1-3jt,3
4611,58,L,1-3jt,3
4612,58,L,1-3jt,1
4613,53,L,1-3jt,2
4614,48,P,1-3jt,5
4615,50,L,1-3jt,1
4616,46,P,1-3jt,3
4617,33,P,1-3jt,2
4618,29,P,1-3jt,5
4619,29,P,1-3jt,3
4620,40,L,1-3jt,3
4621,20,L,1-3jt,3
4622,41,L,1-3jt,0
4623,17,L,1-3jt,4
4624,55,P,1-3jt,3
4625,24,P,1-3jt,6
4626,39,P,1-3jt,1
4627,39,P,1-3jt,0
4628,37,P,1-3jt,0
4629,24,P,1-3jt,0
4630,29,L,1-3jt,3
4631,35,P,1-3jt,2
4632,53,L,1-3jt,5
4633,40,P,1-3jt,0
4634,41,P,1-3jt,2
4635,33,L,1-3jt,2
4636,60,L,1-3jt,0
4637,21,P,1-3jt,5
4638,52,P,1-3jt,2
4639,28,P,1-3jt,5
4640,38,L,1-3jt,3
4641,44,L,1-3jt,0
4642,31,L,1-3jt,4
4643,46,P,1-3jt,6
4644,43,P,1-3jt,4
4645,27,P,1-3jt,5
4646,20,L,1-3jt,4
4647,22,P,1-3jt,5
4648,50,P,1-3jt,4
4649,19,P,1-3jt,5
4650,55,P,1-3jt,4
4651,52,P,1-3jt,0
4652,19,L,1-3jt,5
4653,21,L,1-3jt,0
4654,56,L,1-3jt,2
4655,21,L,1-3jt,1
4656,56,L,1-3jt,1
4657,39,L,1-3jt,1
4658,32,L,1-3jt,3
4659,60,P,1-3jt,1
4660,48,P,1-3jt,1
4661,36,L,1-3jt,4
4662,36,P,1-3jt,6
4663,47,P,1-3jt,2
4664,27,P,1-3jt,3
4665,19,P,1-3jt,6
4666,43,L,1-3jt,1
4667,22,L,1-3jt,6
4668,42,P,1-3jt,4
4669,18,L,1-3jt,2
4670,49,L,1-3jt,2
4671,51,P,1-3jt,1
4672,56,P,1-3jt,4
4673,54,P,1-3jt,3
4674,27,L,1-3jt,6
4675,55,L,1-3jt,6
4676,42,L,1-3jt,2
4677,28,L,1-3jt,1
4678,27,P,1-3jt,4
4679,49,L,1-3jt,0
4680,45,L,1-3jt,5
4681,54,L,1-3jt,5
4682,51,P,1-3jt,6
4683,19,L,1-3jt,4
4684,47,P,1-3jt,3
4685,52,L,1-3jt,6
4686,59,P,1-3jt,6
4687,57,P,1-3jt,3
4688,50,P,1-3jt,4
4689,28,P,1-3jt,2
4690,47,P,1-3jt,6
4691,28,L,1-3jt,6
4692,46,L,1-3jt,1
4693,38,L,1-3jt,1
4694,43,L,1-3jt,5
4695,60,L,1-3jt,4
4696,37,P,1-3jt,6
4697,29,L,1-3jt,3
4698,38,P,1-3jt,3
4699,37,P,1-3jt,4
4700,44,L,1-3jt,3
4701,33,L,1-3jt,0
4702,52,L,1-3jt,4
4703,27,P,1-3jt,1
4704,49,L,1-3jt,3
4705,30,P,1-3jt,2
4706,57,P,1-3jt,1
4707,46,P,1-3jt,5
4708,52,P,1-3jt,3
4709,47,P,1-3jt,5
4710,38,P,1-3jt,4
4711,22,P,1-3jt,2
4712,53,L,1-3jt,1
4713,42,P,1-3jt,0
4714,49,L,1-3jt,0
4715,18,P,1-3jt,1
4716,45,P,1-3jt,2
4717,47,P,1-3jt,5
4718,26,L,1-3jt,6
4719,59,L,1-3jt,0
4720,38,L,1-3jt,0
